DB_id,company_name,settlement,county,country,notes
255928098,Soc. de Publicacions Religiosas,Madrid,,Spain,
256217517,Aquarian Press,London,,England,
257976416,Stride Publications,Exeter,Devon,England,
260472922,The Academy Press,Dublin,,Ireland,
261146656,Optimus Printing Company,New York,,USA,
262137982,Chez le Normant,Paris,,France,
262581573,Phébus,Paris,,France,
262894860,Columbia University Press,New York,,USA,
262895976,S. B. Gundy,Toronto,,Canada,
263057802,Loring,Boston,,USA,
265279074,Viking Press,New York,,USA,
266605552,Worthington,New York,,USA,
266856063,Doxology Music,Aiken,South Carolina,USA,
268114725,"Stirling, Kenney",Edinburgh,,Scotland,
270208190,Traveller Education Team,London,,England,
272259525,J. M'Glashan,Dublin,,Ireland,
274154248,Sohlman,Stockholm,,Sweden,
274664382,Hurst & Co.,New York,,USA,
276013502,Peace Pledge Union,London,,England,
277886607,Suuri suomalainen kirjakerho,Helsinki,,Finland,
279673537,Braziller,New York,,USA,
280679148,The Reprint Society,London,,England,
280795583,Wunderlich,Tübingen,,Germany,
281372844,John Anderson,Edinburgh,,Scotland,
281844473,Hesperian Press,Carlisle,,Australia,
282098462,Rizzoli,Milan,,Italy,
285213207,J. Springer,Berlin,,Germany,
285695844,Heineman Educational,Oxford,,England,
288288931,John G. Murdoch,London,,England,
289339393,Irish American Book Club,Boulder,Colorado,USA,
290086867,Lindsey Publications,Glasgow,,Scotland,
290663419,Batsford,London,,England,
291628258,"T. Cadell, jun. and W. Davies",London,,England,
295645346,Irish University Press,Shannon,Co. Clare,Ireland,
297666270,Beech Tree Books,New York,,USA,
299334035,Khratinel,Moscow,,Russia,
300696472,St Pauls,London,,England,
301928315,Macmillan Co.,New York,,USA,
302085715,Carlton & Philips,New York,,USA,
306870253,Gerrish & Tyler,Exeter,New Hampshire,USA,
307544653,Herder,St Louis,Missouri,USA,
308332524,Den kristna bokringen,Stockholm,,Sweden,
308392632,J.-G. Dentu,Paris,,France,
308804195,"G. Burnett, P. Wogan, N. Colbert, etc",Dublin,,Ireland,
312594536,Moody Press,Chicago,,USA,
314639375,J. H. Jeheber,Geneva,,Switzerland,
314758549,Salmon Publishing,Upper Fairhill,Galway,Ireland,
315359574,Theophilus Barrois,Paris,,France,
315563165,F. Pustet & Co,New York,,,
317865960,Prison Reform Council,London,,England,
318278081,Irish Feminist Information,Dublin,,Ireland,
318327423,Collins Press,Cork,,Ireland,
318358962,Van Houtrijve en Bredius,Dordrecht,,Holland,
319515994,Ishister,London,,England,
320416028,C.H. Sergel,Chicago,,USA,
321665584,Eye Publications,Belfast,,Ireland,
321752248,Henry Holt and Co.,New York,,USA,
321768151,Bell,London,,England,
323052570,Otavu,Keuruu,,Finland,
323624924,Plon,Paris,,France,
324495473,Cameron Associates,New York,,USA,
325335782,TEA,Milan,,Italy,
325834184,Garland,New York,,USA,
327992360,J. Calder,London,,England,
328351795,Albatross,Leipzig,,Germany,
329116665,Hollandsch Uitgeversfonds,Amsterdam,,Holland,
329635267,T. Williams,London,,England,
330011699,An Comunn Gaidhealach,Glasgow,,Scotland,
330148524,Foilseacháin Náisiúnta Teo.,,,Ireland,
331348816,J. Budd,London,,England,
333356673,Francis Baisler,London,,England,
334954353,Lythway Press,Bath,,,
335584350,University of Kentucky Press,Lexington,Kentucky,USA,
348229682,Warren,Dublin,,Ireland,
348650074,Marshall Brothers,London,,England,
349906203,New Century Press,Sydney,,Australia,
350508379,Foulis,Edinburgh,,Scotland,
352606329,Large Print Press,Waterville,Maine,USA,
352609649,Grant Richards,London,,England,
353832138,M. A. Nattali,London,,England,
354045701,Encyclopaedia Britannica,New York,,USA,
356269303,Charles Gosselin,Paris,,France,
356369430,Josiah Child,London,,England,
356487568,Veritas Publications,Dublin,,Ireland,
357812264,W. Veazie,Boston,Massachussetts,USA,
358131732,John Milliken,Dublin,,Ireland,
358230706,Kopub,Ridderkerk,,Holland,
358354787,Stein and Day,New York,,USA,
359600702,The Catholic University of America Press,Washington D.C.,,USA,
359760824,Pub. Europa-América,Mira-Sintra,,Portugal,
360006615,New Ireland Review,Dublin,,Ireland,
360362438,Derrydale Press,New York,,USA,
361628398,W. M. Oliphant,Edinburgh,,Scotland,
362176135,Paeksan Sodang,Seoul,,Korea,
362233823,Centro de Documentação Bíblica,Lisbon,,Portugal,
364144773,Blackwood & Sons,Edinburgh,,Scotland,
364305385,W. Swan Sonnenschein and Co.,Tasburgh,,Germany,
364310974,Starglow Press,St Andrews,,Scotland,
365642988,H. Regnery,Chicago,Illinois,USA,
366023170,Cresset,London,,England,
366540617,Quelle & Meyer,Leipzig,,Germany,
368075668,Cannongate Press,Edinburgh,,Scotland,
369185688,Norilana Books,,,USA,
369305361,Trinity Closet Press,Dublin,Dublin,Ireland,
373543711,Querido,Amsterdam,,Holland,
373663835,Copeland & Day,Boston,,USA,
375287032,Dublin Gate Theatre,Dublin,,Ireland,
377791014,"Gale, Curtis, and Fenner",London,,England,
378159987,Other Poetry,Newcastle-Upon-Tyne,,England,
379712854,R. Sopena,Barcelona,,Spain,
379838166,Franklin Library,,Pennsylvania,USA,
379854388,Locard et Devi,Paris,,France,
381303044,H. Rowsell,Toronto,,Canada,
381656605,Rand McNally,Chicago,Illinois,USA,
382621691,UCC Centre for Adult and Continuing Education,Cork,,Ireland,
382842749,Pilgrims Book Services,,,,
383120373,Círculo de Lectores,Barcelona,,Spain,
384484387,P. Dufart,Paris,,France,
385189931,University of Notre Dame Press,Notre Dame,Indiana,USA,
385886841,Damm,Oslo,,Norway,
386360496,J. W. Parker & Son,London,,England,
386840556,J. Lansdown,Bristol,,England,
387144084,Linen Hall Library,Belfast,,Ireland,
393625181,Han'un-Do,Tokyo,,Japan,
393757966,"Whaley, Royce & Co.",Toronto,,Canada,
395400924,Swarthmore Press,London,,England,
395499876,Friends Peace Committee,London,,England,
397365126,A.C. McClurg,Chicago,,USA,
397419809,W.W. Robinson,London,,England,
398186647,White-Smith Music Pub. Co.,Boston,,USA,
398425039,Heyne,Munich,,Germany,
398720610,Rombaldi,Paris,,France,
399108407,M. Allen,London,,England,
399231190,Dedalus Press,Dublin,,Ireland,
399434252,C. S. Van Winkle,New York,,USA,
401142344,Adam Matthew Publications,Marlborough,,USA,
402071917,Literarisher ferlag,New York,,USA,
404397153,Thomas Ogilvie,Glasgow,,Scotland,
404903574,Blackwell,Oxford,,England,
405203939,"A. Hall, Virtue & Co.",London,,England,
405679849,Wells & Lilly,Boston,,USA,
406904518,Nicholson & Watson,,,,
407483766,Players Press,Studio City,California,USA,
409146489,W. & R. Chambers,London,,England,
409772814,G. B. Whittaker,London,,England,
411553770,Tartaruga Edizioni,Milan,,Italy,
411594878,De Tijstroom,,,Holland,
411979102,Bantam,London,,England,
414136330,J. Hatchard,London,,England,
416231852,Kyrgyzokuupedmambas,Frunze,,Turkestan,
416745345,Priory Press,Belfast,,Ireland,
416825037,Gale and Curtis,London,,England,
417099007,Beta-Dobrovský,Prague,,Czech Republic,
418180927,J. Connor,Cork,,Ireland,
419805604,Dogan Kitap,Istanbul,,Turkey,
420424204,The London Book Company,London,,England,
421046809,A.H. Bullen,,,,
422508807,T. Collins,London,,England,
422875049,Edizioni dal Sud,Bari,,Italy,
423159493,Conradh na Gaeilge,Baile Átha Cliath,,Éire,
423846521,Comedia,London,,England,
424184812,Inskeep & Bradford,New York,,USA,
425272775,The Irish Press,Dublin,,Ireland,
428011248,MacGibbon & Kee,London,,England,
431854579,Canadian News and Publishing,Toronto,,Canada,
434684562,Nakladem Ksiegarni M. Skulskiej,Kraków,,Poland,
435584830,Schmidt,Amklam,,Germany,
437392886,G. A. Wall,Richmond,,England,
439483366,The Ulster Publishing Co.,Belfast,,Ireland,
440556408,C. & A. Conrad & Co.,Philadelphia,,USA,
441498528,C. J. Skeet,London,,England,
442752282,W. Clowes & Sons,London,,England,
443472158,J.A. Walldén,Stockholm,,Sweden,
445167377,Shinchosa,Tokyo,,Japan,
449859894,A. Hart,Philadelphia,,USA,
450176316,Foilseacháin Náisiúnta Teo.,Baile Átha Cliath,,Éire,
451490070,University of Michigan Press,Ann Arbor,Michigan,USA,
452091848,Sairyusha,Tokyo,,Japan,
452272482,Modern Publishing Co.,London,,England,
452617631,W. Reeves,London,,England,
452694625,Henry Perris,Liverpool,,England,
456705065,Basil Blackwell,Oxford,,England,
461498375, Universtiy Press Cambrigde,,Cambridge,England,
461562670,Virtue,London,,England,
461742878,The Irish Co-Operative Newspaper Society,Dublin,,Ireland,
462777378,Erskine MacDonald,London,,England,
464174945,Castle Publications,Dublin,,Ireland,
466332018,Eyre & Spottiswoode,London,,England,
466389466,New Ireland Serial Publication Co.,Wexford,,Ireland,
466512391,University College Galway Press,Galway,,Ireland,
468726784,M. A. Donohue,Chicago,Illinois,USA,
469596267,B. Crosby &,London,,,
472672786,"Baldwin, Cradock, and Joy",London,,England,
476066859,The Albatross,Hamburg,,Germany,
478610645,George Richards,London,,England,
480641973,Ed. J. Chambon,Nîmes,,France,
481021856,Tower Books,Cork,,Ireland,
481844756,William Morrow,New York,,USA,
482812114,Boosey and Sons,London,,England,
482924006,Women's Community Press,Dublin,Dublin,Ireland,
483195984,Arlen House,Dublin,,Ireland,
484108228,W. H. Sadlier,New York,,USA,
488552664,Cassell,London,,England,
488840154,Marian Boyars,London,,England,
492188513,Citron Press,London,,England,
492856640,John M'Watters,Armagh,,Ireland,
493357868,Random House UK,London,,England,
493442965,MacDonald,London,,England,
494150993,Payot & Rivages,Paris,,France,
495280977,Harrap,London,,England,
496664015,Adamant Media Corperation,,,,
497422330,W. Tegg,London,,England,
497960214,J. Harris,London,,England,
498986557,Anti-Jacobin Press,London,,England,
499689076,Rex-Verlag,Luzern,,Switzerland,
499888914,Skeffington,New York,,USA,
500245563,R.M. Jackson,Dublin,Dublin,Ireland,
501668088,J. Hogg & Son,London,,England,
502671693,"""Arewelk`""",Halep,,Armenia,
511269319,Bolle,Rotterdam,,Holland,
511315219,The Phrynge,Dublin,,Ireland,
512502849,Secker & Warburg,London,,England,
512756827,Princeton University Press,Princeton,New Jersey,USA,
512890568,G. Munro,,,,
513674722,Pan Macmillan Children's,London,,England,
513843243,Proem Pamphlets,Ilkley,,England,
514201108,J.M. Bredée,Rotterdam,,Holland,
514243485,Dominicn Publications,Dublin,,Ireland,
516525714,Amirkabir,Tehran,,Iran,
517324335,W. H. Dalton,London,,England,
517725643,Parthian,Cardigan,,Wales,
518295821,Williams and Smith,London,,England,
518662142,Kegan Paul,London,,England,
519211990,"Cassell, Petter, Galpin & Co.",London,,England,
521310393,Cairde na Coille (Forest Friends Ireland),Dublin,Dublin,Ireland,
521702853,American Tract Society,New York,,USA,
523968944,Spinifex,Melbourne,Victoria,Australia,
528679646,J. J. Jones,London,,England,
529649516,T. O'Brien,Saint John,New Brunswick,Canada,
530290320,"Crosby, Nicols and Co.",Boston,,USA,
533797860,Cló Grianréime,Baile Átha Cliath,,Éire,
534213755,General Publishing and Binding,Iowa Falls,Iowa,USA,
536630398,Devin-Adair Co.,New York,,USA,
536806858,Cadenus Press,Dublin,,Ireland,
538637575,G. Kearsley,London,,England,
538773736,Du jia wen hua,Taibei Shi,,China,
538846302,Jenkins,London,,England,
539414398,J.B. Gilpin,Dublin,,Ireland,
540615242,Holt & Co.,New York,,USA,
540923231,Jenson Publications,New Berlin,Wisconsin,USA,
541178175,Kollman,Leipzig,,Germany,
541282880,Státní nakladatelství detské knihy,Prague,,Czechoslovakia,
541305468,Office of the Family Economist,London,,England,
543484289,Clo Grianreime,Dublin,,Ireland,
543646768,Biopress Ltd.,Bristol,,England,
543857607,J. Snow & Co,London,,England,
544198037,Paulus Verlag,Recklinghausen,,Germany,
544479886,"Hodges, Smith & Co.",Dublin,,Ireland,
545066178,A. Asher,Berlin,,Germany,
549349816,Pimlico,London,,England,
549726688,Daniel Lizars,Edinburgh,,Scotland,
550790429,Calouste Gulbenkian Foundation,London,,England,
550832760,An Sagart,Maigh Nuad,Cill Dara,Éire,
552080889,Iunatstva,Minsk,,Belarus,
553977143,J.W. Luce,Boston,,USA,
554917159,Henry,London,,,
555578038,Dutton,,,USA,
555734659,Montena,Barcelona,,Spain,
555984072,Echo Library,,,,
556533232,Roberts Rinehart,Boulder,Colorado,USA,
557563598,Lilliput Press,Dublin,,Ireland,
558440004,Colburn,London,,England,
559551997,Kraus Reprint,New York,,USA,
559655445,Crescent Books,New York,,USA,
559728174,Blackie,London,,England,
563379847,S.M. Crane,New York,,USA,
563433755,Klett-Cotta,Stuttgart,,Germany,
564953807,Singer és Wolfner kiadása,Budapest,,Hungary,
566600074,J. Harding,London,,England,
567196129,Longanesi,Milan,,Italy,
568248697,Mount Salus Press,Dublin,,Ireland,
568611324,UGE,Paris,,France,
571158174,Minerva,London,,England,
571753801,Tai bei xian wu gu xiang,,,,
571851352,Haut-Coeur et Gayet jeune,Paris,,France,
571962506,Stationery Office,Dublin,,Ireland,
573075539,Julia MacRae,London,,England,
573937385,Hua shan wen yi chu ban she,Shijiazhuang,,China,
573972026,Walter Pfeiffer Studios,Dublin,,Ireland,
576402389,J. & B. Williams,Exeter,New Hampshire,USA,
578438237,Random House Large Print,New York,,USA,
578704655,Darton & Clark,London,,England,
579440184,Van Winkle & Wiley,New York,,USA,
580172622,Knigoizd. Pol'za,Moscow,,Russia,
580722456,Editions Bibles et traités chrétiens,Vevey,,Switzerland,
581212060,Hachette,Paris,,France,
582069683,Samuel Bishop,Alexandria,Virgina,USA,
586223046,W.V. Spencer,Boston,,USA,
586372653,"Marshall, Russell",London,,England,
586427330,One Parent Families Scotland,Edinburgh,,Scotland,
587518901,G. Davidson,Charlestown,Massachussetts,USA,
588050947,Limerick Social Research Council,Limerick,,Ireland,
590032372,Barnes & Noble Books,Totowa,New Jersey,USA,
590759813,Tyrrell,Dublin,,Ireland,
591930569,E. H. Lamont,Belfast,,Ireland,
592451276,Robinson & Co.,Dublin,,Ireland,
592610378,"Izd-vo ""Pravda""",Moscow,,Russia,
593286492,Northern Whig,Belfast,,Ireland,
594849889,V. Cicerin,Moscow,,Russia,
598260954,"S. Low, Marston, Searle, and Rivington",London,,England,
603171143,Rushlight Editions,Dublin,Dublin,Ireland,
603672501,Goodsell & Wells,Hartford,Connecticut,USA,
604549807,Bertelsmann-Club,Gütersloh,,Austria,
606705520,H. de Marsan,New York,,USA,
606778466,Polebridge Press,Santa Rosa,California,USA,
609011817,the Ontario Review Press,Princeton,New Jersey,USA,
609440085,Vårt hem,Stockholm,,Sweden,
611946120,R. Slocombe,London,,England,
613781312,J. G. Murdoch,New York,,USA,
614124558,Longmeadow Press,Stamford,Connecticut,USA,
614751500,Turret Books,London,,England,
615050987,W. Walker,London,,England,
615769190,"W. Walker, Hunt, Barnard & Co.",London,,England,
617800237,Franz,Munich,,Germany,
618083095,Mitre Press,London,,England,
618752851,The Ecumenical Publishing House,Prague,,Czechoslovakia,
620570619,"""Severo-Zapad""",Moscow,,Russia,
622031579,Swan,Dublin,,Ireland,
622263038,T. & W. Boone,London,,England,
622680600,John Lofts,London,,England,
622875361,Cornell University Press,Ithaca,,USA,
623352687,Joanna Cotler Books,New York,,USA,
624117322,Heath Cranton,London,,England,
624590719,Kessinger Publishing,,,Germany,
625952149,F. A. Niccolls,Boston,Massachussetts,USA,
629008416,Lichtenberg,Munich,,Germany,
629559100,Sifre siman keriah,Tel Aviv,,Israel,
630677016,J.W. Lovell Co.,New York,,USA,
632800203,Pipers Hill Press,Dublin,,Ireland,
634217787,Glaros,Athens,,Greece,
634718194,Darf,London,,England,
636577234,R. Oldenbourg,Munich,,Germany,
636611176,Norton,New York,,USA,
638049228,Delos Press,Birmingham,,England,
638642497,Schneisha,Tokyo,,Japan,
640291962,Polonius Publications,Cookstown,ACT,Australia,
641090465,M. Ward,,,,London; New York
641525476,Ernest Benn,London,,England,
641832470,Laing & Forbes,Edinburgh,,Scotland,
642568575,Tauchnitz,Stuggart,,Germany,
646273623,Fawcett Crest,New York,,USA,
646389434,Quadrangle Books,Chicago,,USA,
647031094,Sarob Press,Mountain Ash,,USA,
653000842,Alianza Editorial,Madrid,,Spain,
653369723,Otridge and Rackham,London,,England,
655016389,Th. Urban,Striegau,,Germany,
655700052,F. Frommann,Jena,,Germany,
655905199,Tellerup,Copenhagen,,Denmark,
658110720,Tipper and Richards,London,,England,
659416224,W. Sams,London,,England,
659584723,C. Potter,New York,,USA,
659631793,"J.S. Ogilvie Pub. Co,",New York,,USA,
660118871,Aikamedia,Keuruu,,Finland,
661186860,Bowes & Bowes,Cambridge,,England,
662221309,H. J. Drane,London,,England,
662980352,"Institute of Irish Studies, QUB",Belfast,Antrim,Ireland,
663587773,Athena Press,Tokyo,,Japan,
664189666,Asher & Co.,London,,England,
665332458,W. Treppass,London,,England,
666603063,"Fisher, Son and Jackson",London,,,
668091449,Thomas Mason,London,,England,
668246658,W. Hodgson,London,,England,
670054020,J.A. Kensit,London,,England,
670697420,Zhongguo wen lian chu ban gong si,Beijing,,China,
671778605,Damm,Malmö,,Sweden,
673097233,Allman,London,,England,
673195163,Ariesushobo,Tokyo,,Japan,
677959121,Narodnaia asveta,Minsk,,Belarus,
678375264,The Marrigan Press,Worcester,Massachussetts,USA,
679872759,Black Cat,London,,England,
680178305,Verlag für Jugend und Volk,Vienna,,Austria,
680500430,Gottert,Russelsheim,,Germany,
680942571,Thomas Wm. Stuckey,Philadelphia,,USA,
682312272,Carl Schünemann Vlg,Bremen,,Germany,
682865996,Newman and Co.,London,,,
683729135,Beacham,Washington,,USA,
685069865,Gomer,Llandysul,,Wales,
686715083,Royal Blind Asylum and School,Edinburgh,,Scotland,
687038040,Eusemere,Comber,Down,Ireland,
692738504,W. Row,London,,England,
693952846,American Girl,Middleton,Wisconsin,USA,
699703097,"""Iskusstvo""",Moscow,,Russia,
703523047,J. B. Metzler,Stuttgart,,Germany,
705103397,"Stanley, Lucas and Weber",London,,England,
707773064,Alfaguara,Madrid,,Spain,
709698794,"Virtue, Spalding & Co.",London,,England,
711351703,Advocate Press,Melbourne,,Australia,
712648212,Springer Netherland,Berlin,,Germany,
713029529,Hibernian Bank Chambers,Dublin,,Ireland,
713262084,A. Wienbrack,Leipzig,,Germany,
715115450,Saunders and Kempston,Dublin,,Ireland,
715240888,Arends,Rimsting,,Germany,
715735649,T. Baker,Southampton,,England,
716152881,Grove Press,New York,,USA,
716870610,Poliedro,Barcelona,,Spain,
716926330,Nistri,Pisa,,Italy,
717356808,Schikowshi,Berlin,,Germany,
718463731,Wycil & Co.,New York,,USA,
719617665,Brian O'Higgins,Dublin,,Ireland,68 Upper O'Connell Street
722123651,Thomas Kelly,London,,England,
722178522,WH Smiths,,,England,
724769845,Henry Hornbuth,London,,England,
725751661,Thorsons,London,,England,
727188784,McLeod & Allen,Toronto,,Canada,
727920911,Meline,Brussels,,Belgium,
730001492,Sidgwick and Jackson,London,,England,
733552382,M. Taylor and Co.,London,,England,
733739690,G. Bell & Sons,London,,England,
734089540,International Society for General Knowledge,,,,
734604311,Reijnders,Hierden,,Holland,
734664806,G. W. Cottrell,Boston,Massachussetts,USA,
734774479,Ex Libris,Zurich,,Switzerland,
737262728,W. Wright,London,,England,
737656397,J. Murray and S. Highley,London,,England,
739837751,J. F. Shaw & Co.,London,,England,
740463185,Freunde der Weltliteratur Lesergemeinschaft GmbH,Hamburg,,Germany,
741480628,Piper,Munich,,Germany,
750057388,Demonville,Paris,,France,
755241276,Corbet aîné,Paris,,France,
756197730,Samuel Weiser,New York,,USA,
758687836,CFN,Cork,,Ireland,
759555044,Hall Flat,Dublin,,Ireland,
762039100,T. O. H. P. Burnham,Boston,Massachussetts,USA,
766568612,Lightning Source Inc,,,USA,
769094338,Weltbild,Augsburg,,Germany,
770426987,Oidhreacht Chorca Dhuibhne,Ballyferriter,Kerry,Ireland,
771854581,Sigfrid Flodin,Stockholm,,Sweden,
774082208,Robert Campbell,Philadelphia,,USA,
775230869,University of North London Press,London,,England,
777770038,Readers Union,London,,England,
778440995,New York Herald Tribune,New York,,USA,
779493857,McGlashan & Gill,Dublin,,Ireland,
779783332,The Bodley Head,London,,England,
780869521,Stichting Uitgeverij XL,The Hague,,Holland,
782751426,Gottheiner,Berlin,,Germany,
784154401,Field Day,Derry,,Ireland,
785755694,World Books,London,,England,
786292066,Bloodaxe Books,Newcastle upon Tyne,,England,
788135568,Libros,Warsaw,,Poland,
788149872,Viking Penguin,New York,,USA,
788872802,Samuel Wood & Sons,New York,,USA,
791624271,Ganesh & Co.,Madras,,India,
792540854,G. T. Foulis,London,,England,
793688027,Listowel Writers' Week,Listowel,Kerry,Ireland,
793736465,John Vance & Co.,Baltimore,,USA,
793778739,Quota Press,Belfast,,Ireland,
793915236,Geography Publications,Dublin,,Ireland,
794811371,Friends Home Service Committee,London,,England,
795770119,Macdonald and Evans,London,,England,
796840507,Horizon Press,New York,,USA,
798368130,Association of Teachers of Mathematics,Nelson,Lancashire,England,
799175481,Oberon Books,Oldcastle,Meath,Ireland,
799633465,Farrar & Rinehart,New York,,USA,
799886924,N.L. Hiorns,Exmouth,Devon,England,
801955890,The House of Books,Vianen,,Holland,
804943533,J. & H. L. Hunt,London,,England,
804983861,S.W. Partridge,London,,England,
808660061,Religious Tract & Book Society for Ireland,Dublin,,Ireland,
809343134,Elsevier,New York,,USA,
810970733,Grøndahl Dreyer,Oslo,,Norway,
811702813,Nisbet,London,,England,
812195792,Nakl. B. Kocí,Prague,,Czech Republic,
812938101,Baldwin & Craddock,London,,England,
818093994,McLoughlin Brothers,New York,,USA,
820248950,J. Cundee,London,,England,
822079367,Open University Press,Milton Keynes,,England,
822795249,Molod',Kiev,,Ukraine,
824133411,B.N.L. Printing,Belfast,,Ireland,
825153507,Zhao hua chu ban she,Beijing,,China,
825699556,Egmont bøker,Oslo,,Norway,
826317398,Bol.com,Nieuwegein,,Holland,
826570358,The Crane Bag,Dublin,,Ireland,
828328390,ACRE,Cirencester,,England,
829503827,Editorial CLIE,Barcelona,,Spain,
830216447,J. van der Heij,Amsterdam,,Holland,
830603583,Literary Guild,New York,,USA,
831435339,M. Jones,London,,England,
832035567,Yi lin chu ban she,Nanjing,,China,
834361121,Xianggang sheng huo du shu xin zhi san lian shu di,Xianggang,,China,
835341878,Oddy and Co.,London,,England,
835412668,Oifig Díolta Foillseacháin Rialtais,Dublin,,Ireland,
835875733,Menzies,Edinburgh,,Scotland,
836031178,Norwood Editions,Norwood,Pennsylvania,USA,
836419213,Gramercy Books,New York,,USA,
841515455,BCA,,,,
842947225,S. Messinger,Paris,,France,
844944295,Littooij,Ter Neuzen,,Holland,
845506524,George Barrie,Philadelphia,,USA,
846099255,Cois Life,Dublin,Dublin,Ireland,
846379093,"William Collins Sons & Co., Ltd.",London,,England,
848271170,Emecé Editores,Buenos Aires,,Argentina,
849968473,Glendale Publishing,Dublin,,Ireland,
850897102,Heron Books,London,,England,
853460857,Mellick Press,Limerick,,Ireland,
853670673,J. H. van Peursem,Utrecht,,Holland,
854102485,P. Donohoe,Boston,,USA,
856256336,E.L. Carey & A. Hart,Philadelphia,,USA,
860138718,Wordsworth Classics,Ware,,England,
860567558,Tipperary County Council,Tipperary,Tipperary,Ireland,
861306746,George Herbert,Dublin,,Ireland,
862093768,Beckenhorst Press,Columbus,Ohio,USA,
862276666,Canadian Poetry Press,London,,England,
864000606,Taylor,London,,England,
864330057,xue sheng shu ju,Taibei,,Taiwan,
867408212,Book League of America,New York,,USA,
869378625,Macmillan Canada,Toronto,,Canada,
869428825,League of Peace and Freedom,London,,England,
869510793,Traviata Books,Sherborne,,,
870285360,M. Keene,Dublin,,Ireland,
870982937,"Smith, Elder, and Co.",London,,England,
876069456,Librairie Générale Française,Paris,,France,
876474674,"Hilliard, Gray & Co.",Boston,Massachussetts,USA,
878506296,Gyldendal,Oslo,,Norway,
878958100,Burke,Dublin,,Ireland,
881054592,Beck,Munich,,Germany,
881296680,Religious Tract Society,London,,England,
883607712,Octagon Books,New York,,USA,
883715902,Erastus H. Pease,Albany,,USA,
883828024,"Longman, Hurst, Rees, Orme",London,,England,
886338477,Woodlands Press,Blarney,Cork,Ireland,
886997365,Ogilvie,New York,,USA,
888730880,dtv Taschenbücher,,,Germany,
892118223,Lambert & Co.,London,,England,
892358350,Kinseido,Tokyo,,Japan,
893222830,E. Ferrett & Co.,Philadelphia,,USA,
894339145,Dublin Institute for Advanced Studies,Dublin,Dublin,Ireland,
895033101,London National Society for Women's Suffrage,London,,England,
897019760,Edward Ponsonby,Dublin,,Ireland,
897568890,Town House and Country House,Dublin,Dublin,Ireland,
897672226,A. K. Newman and Co.,London,,England,
898226715,S. R. Publishers,Wakefield,Yorkshire,England,
898589441,Ideal Children's Books,Nashville,Tennessee,USA,
899921715,"Houghton, Osgood & Co.",Boston,Massachussetts,USA,
900511054,éditions théâtrales SACD,Paris,,France,
901426029,Sphere,London,,England,
902846802,Ulsterman Publications,Belfast,,Ireland,
903681346,The Women's Press,London,,England,
905252061,William Emans,London,,England,
905333075,Transworld Publishers,London,,England,
905516339,Richard Griffin & Co,Glasgow,,Scotland,
905915690,L. B. Seeley,London,,England,
906411527,Norstedt,Stockholm,,Sweden,
908300001,Andrew Dakers,London,,England,
909687188,J. & R. Maxwell,London,,England,
910349846,Edward W. Titus,Paris,,France,
912770018,C.J. Fallon Ltd.,Dublin,,Ireland,
913626997,J. Harding,Philadelphia,,USA,
916566108,BB Art,Prague,,Czech Republic,
916763367,J. MacQueen,London,,England,
917855331,Laguna,Beograd,,Croatia,
919869622,Osgood,Boston,,USA,
920763921,J. Spillsbury,Syndey,,Australia,
920826508,E. & J. B. Young & Co.,New York,,USA,
921946007,"Ethnic and Racial Studies, TCD",Dublin,,Ireland,
922531908,Emperor Publishing,Cork,,Ireland,
926741094,Serpent à plumes,Paris,,France,
928843702,Riccardo Quintieri,Milan,,Italy,
930713770,Planeta Publishing Corporation,,,Spain,
930813539,Samuel Maunder,London,,England,
931704106,Suffrage Shop,London,,England,
933482148,Flamingo,London,,England,
933555094,The Irish Folk-Song Society,,London,,
933795841,H. Brace,London,,England,
936417276,The Art Depot,,Dublin,Ireland,
937699432,J. Vergara,Barcelona,,Spain,
939281296,Thomas B. Noonan,Boston,Massachussetts,USA,
941222749,Routledge & Kegan Paul,London,,England,
941254644,Geo. H. Ellis,Boston,,USA,
941401543,Barrie & Rockliff,London,,England,
941794932,A. Ireland,Manchester,,England,
946023865,Kirby Lonsdale,London,,England,
947267484,M. Thomas,Philadelphia,,USA,
947648707,M. Carey & Son,Philadelphia,,USA,
948505873,Edward Bull,London,,England,
949066505,W. Collins,London,,England,
949292644,Priokskoe knizhnoe izd-vo,Tula,,Russia,
952088631,Panst. Instytut Wydawniczy,Warsaw,,Poland,
952246910,Crowquill,Belfast,Antrim,Ireland,
952527912,J.C. Winston,Philadelphia,,USA,
953244124,Richardson and Son,London,,England,
953664753,Independent Print,Butte,Montana,Canada,
956321451,Books on Tape,Newport Beach,California,USA,
957706563,Thomas Cautley Newby,London,,England,
957881203,J. & M. Porteus,Dublin,,Ireland,
958005647,Orchard Books,London,,England,
958115820,Schweizer Volks-Buchgemeinde,Luzern,,Switzerland,
958152935,Hamilton,London,,England,
958370601,Michael Glazier,Wilmington,,USA,
959153670,Hoffmann und Campe,Hamburg,,Germany,
959363504,Institute of Irish Studies,Belfast,,Ireland,
960109895,George Folds,Dublin,,Ireland,
960587516,Obelisk Publishers,Dublin,,Ireland,
961106289,Doubleday & Doran,Garden City,New York,USA,
963754107,C.J.A. Beyerinck,Amsterdam,,Holland,
966898564,"Wells, Gardner, Darton & Co.",London,,England,
967618313,Editions Eireanna,Quimper,,France,
968615343,Is. An. Nijhoff,Arnhem,,Holland,
972331513,Lea & Blanchard,Philadelphia,,USA,
